gameId,goldDiff,expDiff,champLevelDiff,isFirstTower,isFirstBlood,killedFireDrake,killedWaterDrake,killedAirDrake,killedEarthDrake,lostFireDrake,lostWaterDrake,lostAirDrake,lostEarthDrake,killedRiftHerald,lostRiftHerald,destroyedTopInnerTurret,destroyedMidInnerTurret,destroyedBotInnerTurret,lostTopInnerTurret,lostMidInnerTurret,lostBotInnerTurret,destroyedTopOuterTurret,destroyedMidOuterTurret,destroyedBotOuterTurret,lostTopOuterTurret,lostMidOuterTurret,lostBotOuterTurret,kills,deaths,assists,wardsPlaced,wardsDestroyed,wardsLost,hasWon
4439140913,1923,196,0.2000000000000001,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,16,3,1,1
4541565107,4833,1773,0.6000000000000005,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,3,10,48,11,0,1
4543890913,3112,1539,0.2000000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,17,1,1,1
4545141573,1117,2830,0.6000000000000005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,13,4,5,1
4534511524,478,1452,0.4000000000000004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,13,2,2,0
4546941154,-166,617,0.2000000000000001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,11,11,1,3,1
4483301621,-120,546,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,14,2,2,1
4464841831,-3886,-2886,-0.5999999999999996,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,2,11,1,0,0
4447680456,5244,3233,1.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,8,2,4,9,1,0,1
4464755822,-4623,-3317,-0.7999999999999998,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,13,2,2,0
4462900979,-1132,-2010,-0.7999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,11,2,1,0
4542502845,2132,1471,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,22,3,7,1
4508840370,-1123,-833,-0.2000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,12,1,2,0
4452503720,1015,717,0.2000000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,11,3,0,1
4376153411,619,-521,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,14,4,0,1
4537443444,2857,1405,0.3999999999999994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,13,3,1,1
4529191424,-1606,-1074,-0.3999999999999994,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,14,1,1,1
4545211399,-7668,-8584,-2.2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,12,4,12,4,3,0
4418975371,-1587,-1568,-0.6000000000000005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,15,3,2,0
4544852247,1363,381,-0.2000000000000001,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,12,0,2,1
4390769565,-499,1935,0.4000000000000004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,17,2,2,0
4544151272,1776,2283,0.6000000000000005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,17,2,3,1
4368778138,1029,285,-0.2000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,13,1,2,0
4480433595,-8890,-8957,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,23,1,1,0
4542403444,-118,700,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,15,6,2,0
4546737410,-2450,-481,-0.2000000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,15,1,2,1
4536410460,596,750,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,35,3,1,0
4518205321,1904,1706,0.4000000000000004,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,2,12,0,1,1
4528414353,112,-626,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,15,6,3,1
4546810084,15,278,-0.2000000000000001,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,13,2,0,1
4490998338,-1063,-1441,-0.4000000000000004,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,46,1,0,0
4409125861,150,305,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,37,1,1,1
4546953199,982,1723,0.4000000000000004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,12,0,0,1
4495569269,624,-93,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,16,2,3,0
4432417162,434,555,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,16,5,1,1
4539921901,1834,1507,0.2000000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,13,1,1,0
4479169123,402,-343,-0.2000000000000001,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,11,4,0,0
4481844153,2678,1935,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,33,4,4,1
4481548838,1273,1090,0.2000000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,18,2,3,0
4368374269,245,545,0.2000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,82,2,3,0
4416029157,-1985,-2019,-0.6000000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,10,15,2,3,0
4388620633,-2108,-719,-0.3999999999999994,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,21,7,6,0
4511871027,-47,-386,-0.2000000000000001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,10,8,10,16,6,1,1
4494404827,1780,111,-0.2000000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,20,2,1,1
4545299140,927,400,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,11,0,1,0
4530378388,-6,462,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,7,13,1,1,0
4462827747,2523,1370,0.2000000000000001,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,15,58,0,0,1
4546674431,2621,384,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,11,2,1,1
4545132933,1717,818,0.4000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,8,83,2,1,1
4547080053,-552,-3355,-1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,13,1,4,0
4502459324,2304,913,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,8,14,5,2,1
4543260525,-138,330,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,34,2,3,0
4464707133,1337,537,0.2000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,12,1,2,1
4546329166,-211,-1122,-0.4000000000000004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,15,4,1,0
4526459075,365,110,0.2000000000000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,40,1,3,1
4547319728,2473,2542,0.4000000000000004,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,13,17,7,4,1
4474017226,1169,-1535,-0.3999999999999994,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,15,0,2,1
4437356895,3781,3721,0.8000000000000007,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,18,3,4,1
4428396386,-4778,-2511,-0.8000000000000007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,14,1,2,0
4546192271,2417,2625,0.5999999999999996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,7,14,1,1,0
4421973299,-101,1417,0.2000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,12,15,0,1,0
4386297141,-3144,-2704,-0.6000000000000005,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,12,4,98,1,2,0
4537342665,-879,-1943,-0.5999999999999996,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,7,0,0,1
4475413644,1865,1617,0.3999999999999994,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,24,1,5,0
4376823450,2120,1270,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,12,9,1,0,0
4369816410,164,17,-0.2000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,0,0,0
4470558466,-3125,-2913,-0.6000000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,12,1,2,0
4477835164,-1312,-2566,-0.4000000000000004,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,16,0,1,0
4527108075,1532,777,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,16,1,1,1
4533482513,-3197,-2834,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,80,1,2,0
4539174449,1632,794,0.4000000000000004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,12,2,0,1
4523691756,-140,790,0.2000000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,1,3,0
4540776816,2375,701,0.2000000000000001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,15,1,3,1
4543417266,3438,2874,0.8000000000000007,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,34,1,0,1
4494790923,-4409,-4237,-0.6000000000000005,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,14,10,3,0
4458297030,420,1025,0.4000000000000004,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,16,3,1,1
4545091654,474,-1529,-0.4000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,19,2,4,1
4543938907,2958,2249,0.5999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,15,0,2,1
4518744819,-4017,-2889,-0.7999999999999998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,15,1,0,0
4511053291,-1313,-135,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,8,133,2,0,1
4546393358,1890,1784,0.2000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,6,14,1,1,1
4368155692,-3894,-4956,-1.3999999999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,9,18,5,8,0
4434732244,-1420,-570,-0.2000000000000001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,16,2,1,1
4428180478,2208,697,-0.2000000000000001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,17,4,2,1
4522475172,1412,320,0.2000000000000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,14,0,3,0
4365792317,-249,-297,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,21,3,6,0
4492333347,-914,37,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,78,1,2,0
4546809365,-347,-463,-0.2000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,14,1,3,0
4394342245,1672,2000,0.4000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,16,3,1,1
4509234665,4177,2068,0.4000000000000004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,12,13,3,0,1
4543764945,1916,726,0.2000000000000001,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,19,7,5,1
4425325773,354,-625,-0.2000000000000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,29,1,1,1
4537333711,655,-1167,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,39,0,1,0
4492940135,-909,-1854,-0.2000000000000001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,104,2,1,0
4546941962,449,-1418,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,34,0,12,1
4452660043,2271,2056,0.4000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,11,1,1,1
4542651788,2125,928,0.2000000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,13,1,1,1
4547097856,-1031,-145,0.2000000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,81,4,4,1
4512912975,444,-381,-0.2000000000000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,79,2,1,0
4546032056,4923,3795,0.8000000000000007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,7,13,3,0,1
4527589975,813,328,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,17,1,5,1
4508985933,-128,-1181,-0.6000000000000005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2,15,2,2,0
4415800659,1249,702,0.6000000000000005,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,7,44,4,1,1
4374105204,1482,1564,0.2000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,16,2,1,1
4423250587,-1143,-927,-0.2000000000000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,14,2,3,0
4546113584,2305,683,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,29,8,5,1
4542546625,-2779,-3492,-0.3999999999999994,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,18,1,0,0
4452492384,-2614,-1903,-0.4000000000000004,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,13,1,1,0
4540228561,1371,-318,-0.2000000000000001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9,16,1,3,0
4546690051,20,-2086,-0.4000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,18,1,1,1
4546306796,1117,2675,0.6000000000000005,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,87,2,2,1
4546447706,2422,1374,0.4000000000000004,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,7,14,2,1,1
4492500427,-994,1326,0.2000000000000001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,17,2,4,1
4542316383,-841,65,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,12,4,2,0
4386419209,-836,-333,-0.4000000000000004,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,16,3,2,0
4546785375,3787,2243,0.6000000000000005,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,2,14,3,3,1
4529577350,-2071,122,0.2000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,13,2,1,0
4547061240,1787,297,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,5,24,0,2,1
4547107260,-418,-645,-0.2000000000000001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,18,4,2,1
4536726815,-1435,-1052,-0.2000000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,12,0,3,0
4539900316,3822,2293,0.6000000000000005,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,76,0,0,0
4542656878,2489,1531,0.7999999999999998,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,45,1,1,1
4542566566,-296,-43,-0.2000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,16,5,0,0
4546256933,1532,1199,0.4000000000000004,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,12,2,1,0
4481705742,-963,-2754,-0.7999999999999998,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,14,3,2,0
4542540226,-734,-1312,-0.4000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,12,1,0,0
4488559172,271,-406,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,15,4,3,1
4494645241,1575,1002,0.2000000000000001,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,36,2,0,0
4527361864,1229,1670,0.4000000000000004,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,14,0,1,1
4412329027,-281,-79,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,14,3,1,0
4540959969,663,82,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,86,0,0,0
4518572494,4628,3263,0.4000000000000004,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,6,11,21,1,2,1
4424133811,149,-65,-0.2000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,29,2,4,0
4508313495,4577,2278,0.6000000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,20,3,3,1
4546706139,-1180,-1762,-0.6000000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,7,15,0,3,0
4536468496,880,61,0.2000000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,19,2,1,0
4442412935,3714,3462,0.8000000000000007,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,7,13,3,2,1
4382782847,2774,2457,0.6000000000000005,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,15,1,3,1
4511467322,-1961,-2185,-0.4000000000000004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,9,3,1,0
4535779186,-592,-956,-0.2000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,14,3,2,0
4489445795,-709,-789,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,15,3,2,0
4429930585,989,-299,-0.2000000000000001,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,9,22,8,5,0
4542970963,758,642,-0.2000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,18,18,2,0
4411461783,-727,8,0.2000000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,17,3,7,0
4542642342,3290,2754,0.5999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,15,2,2,0
4400408315,1678,1479,0.6000000000000005,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,13,12,3,2,1
4424090952,906,1203,0.6000000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,39,2,2,0
4541834000,-2483,-1624,-0.4000000000000004,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,14,1,3,0
4380880280,271,-707,-0.2000000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,16,1,1,1
4539897513,4484,2617,0.8000000000000007,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3,6,107,1,0,1
4542733656,1328,186,-0.2000000000000001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,9,0,0,1
4432622111,1729,2126,0.4000000000000004,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,10,38,3,1,0
4421831697,-1906,-2303,-0.5999999999999996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,39,2,2,0
4456452429,-1895,-2087,-0.2000000000000001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,44,3,14,1
4388443391,1288,120,-0.2000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,10,25,7,5,0
4500466998,3060,1991,0.4000000000000004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,8,16,1,3,0
4547311572,2941,809,0.1999999999999993,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,15,18,2,3,0
4392364935,2075,1314,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,12,15,3,3,1
4543695209,197,1361,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,12,0,0,0
4544855353,12,-1485,-0.2000000000000001,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,15,2,2,0
4547297370,-675,-1177,-0.2000000000000001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,13,1,1,0
4545310802,2517,404,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,36,0,1,1
4528989095,-168,-300,0.2000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,12,15,0,2,0
4495809722,1442,899,0.2000000000000001,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,8,21,2,0,1
4495751795,-2966,-1750,-0.4000000000000004,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,14,5,1,1
4547408906,-739,-891,-0.2000000000000001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,13,0,2,1
4547541752,-3830,-2521,-0.6000000000000005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,12,4,2,0
4541016733,504,56,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,14,2,1,1
